index_x,id,contact_city,contact_state,found,manual,remove,still_there,FoundCity,FoundState,Keep?,foundStateAbb,origin_lon,origin_lat,dest_lon,dest_lat,index_y,org_id,url,type.x,species,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,color_tertiary,age,sex,size,coat,fixed,house_trained,declawed,special_needs,shots_current,env_children,env_dogs,env_cats,name,status,posted,contact_zip,contact_country,stateQ,accessed,description
4244,45895436,Shoreline,WA,SEATTLE,Mexico,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56054,WA311,https://www.petfinder.com/dog/sarabi-syd-from-mexico-45895436/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Collie,Shepherd,True,False,,,,Baby,Female,Medium,,True,False,,False,True,True,True,,Sarabi Syd from Mexico,adoptable,2019-09-07T05:12:45+0000,98133,US,WA,2019-09-20,"My name is Sarabi Syd from Mexico and I am a wonderful 4 month old Female Collie and Shepherd Mix. I am 12 lbs., sweet, loving, fun and playful dog so excited to find my new forever home soon. I am a very happy girl and so excited to find my forever home soon. Mexico is so overloaded with dogs roaming all over the streets with no food, love or care. I am so lucky to get a one way ticket to come to Seattle to find a new forever home! Take me on car rides, walks in the park and I will become your very best friend. I get along well with people of all ages, gentle kids, other dogs but have not been around cats before. I will do best in a home with a loving family that can give me lots of exercise, love and affection! Our pet rescue dog trainer would be happy to come to your home and help train with your new dog for only $75 and this is highly recommended. My adoption fee of $1050. covers Spay/Neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate, and transport cost from MEXICO to SEATTLE. The adoption fee is firm and helps cover the medical expenses of our other rescue dogs in need of orthopedic surgery, dental and teeth extractions, cherry eye removals and more. Donations are always appreciated to help us pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a nonprofit 501 C 3"
4245,45895403,Shoreline,WA,SEATTLE,Mexico,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56055,WA311,https://www.petfinder.com/dog/rafiki-syd-from-mexico-45895403/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Collie,Shepherd,True,False,,,,Baby,Female,Medium,,True,False,,False,True,True,True,,Rafiki Syd from Mexico,adoptable,2019-09-07T04:55:25+0000,98133,US,WA,2019-09-20,"My name is Rafiki Syd from Mexico and I am a wonderful 4 month old Female Collie and Shepherd Mix. I am 12 lbs., sweet, loving, fun and playful dog so excited to find my new forever home soon. I am a very happy girl and so excited to find my forever home soon. Mexico is so overloaded with dogs roaming all over the streets with no food, love or care. I am so lucky to get a one way ticket to come to Seattle to find a new forever home! Take me on car rides, walks in the park and I will become your very best friend. I get along well with people of all ages, gentle kids, other dogs but have not been around cats before. I will do best in a home with a loving family that can give me lots of exercise, love and affection! Our pet rescue dog trainer would be happy to come to your home and help train with your new dog for only $75 and this is highly recommended. My adoption fee of $1050. covers Spay/Neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate, and transport cost from MEXICO to SEATTLE. The adoption fee is firm and helps cover the medical expenses of our other rescue dogs in need of orthopedic surgery, dental and teeth extractions, cherry eye removals and more. Donations are always appreciated to help us pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a nonprofit 501 C 3"
4246,45895362,Shoreline,WA,SEATTLE,Mexico,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56056,WA311,https://www.petfinder.com/dog/tempi-syd-from-mexico-45895362/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Labrador Retriever,,False,False,,,,Baby,Female,Medium,,True,False,,False,True,True,True,,Tempi Syd from Mexico,adoptable,2019-09-07T04:40:55+0000,98133,US,WA,2019-09-20,"My name is Tempi Syd from Mexico and I am a wonderful 5 month old Female Black Labrador Retriever Puppy. I am 17 lbs., sweet, loving, fun and playful dog so excited to find my new forever home soon. I am a very happy girl and so excited to find my forever home soon. Mexico is so overloaded with dogs roaming all over the streets with no food, love or care. I am so lucky to get a one way ticket to come to Seattle to find a new forever home! Take me on car rides, walks in the park and I will become your very best friend. I get along well with people of all ages, gentle kids, other dogs but have not been around cats before. I will do best in a home with a loving family that can give me lots of exercise, love and affection! Our pet rescue dog trainer would be happy to come to your home and help train with your new dog for only $75 and this is highly recommended. My adoption fee of $995. covers Spay/Neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate, and transport cost from MEXICO to SEATTLE. The adoption fee is firm and helps cover the medical expenses of our other rescue dogs in need of orthopedic surgery, dental and teeth extractions, cherry eye removals and more. Donations are always appreciated to help us pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a nonprofit 501 C 3"
4247,45895327,Shoreline,WA,SEATTLE,Mexico,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56057,WA311,https://www.petfinder.com/dog/diesel-syd-from-mexico-45895327/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Shetland Sheepdog / Sheltie,Terrier,True,False,,,,Young,Male,Small,,True,False,,False,True,True,True,,Diesel Syd from Mexico,adoptable,2019-09-07T04:26:18+0000,98133,US,WA,2019-09-20,"My name is Diesel Syd from Mexico and I am a wonderful 1 year old Male Sheltie and Terrier Mix. I am 10 lbs., sweet, loving, fun and playful dog so excited to find my new forever home soon. I am a very happy girl and so excited to find my forever home soon. Mexico is so overloaded with dogs roaming all over the streets with no food, love or care. I am so lucky to get a one way ticket to come to Seattle to find a new forever home! Take me on car rides, walks in the park and I will become your very best friend. I get along well with people of all ages, gentle kids, other dogs but have not been around cats before. I will do best in a home with a loving family that can give me lots of exercise, love and affection! Our pet rescue dog trainer would be happy to come to your home and help train with your new dog for only $75 and this is highly recommended. My adoption fee of $1050. covers Spay/Neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate, and transport cost from MEXICO to SEATTLE. The adoption fee is firm and helps cover the medical expenses of our other rescue dogs in need of orthopedic surgery, dental and teeth extractions, cherry eye removals and more. Donations are always appreciated to help us pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a nonprofit 501 C 3"
4248,45857786,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56099,WA311,https://www.petfinder.com/dog/dustin-hoffman-from-korea-45857786/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Pomeranian,,True,False,,,,Adult,Male,Small,,True,False,,False,True,True,True,,Dustin Hoffman from Korea,adoptable,2019-09-04T08:24:35+0000,98133,US,WA,2019-09-20,"My name is Dustin Hoffman from Korea and I am a wonderful 3 year old Male Pomeranian Mix. I am 8 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1295. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization."
4249,45857773,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56100,WA311,https://www.petfinder.com/dog/david-niven-from-korea-45857773/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Poodle,,False,False,,,,Young,Male,Small,,True,False,,False,True,True,True,,David Niven from Korea,adoptable,2019-09-04T08:09:41+0000,98133,US,WA,2019-09-20,"My name is David Niven from Korea and I am a wonderful 2 year old Male Apricot Poodle. I am 11 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1350. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization"
4250,45857772,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56101,WA311,https://www.petfinder.com/dog/henry-fonda-from-korea-45857772/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Schnauzer,,True,False,,,,Young,Male,Small,,True,False,,False,True,True,True,,Henry Fonda from Korea,adoptable,2019-09-04T08:09:39+0000,98133,US,WA,2019-09-20,"My name is Henry Fonda from Korea and I am a wonderful 1 year old Male Schnauzer Mix. I am 13 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1350. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization"
4251,45857767,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56102,WA311,https://www.petfinder.com/dog/bing-cosby-from-korea-45857767/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Spitz,,False,False,,,,Baby,Male,Small,,True,False,,False,True,True,True,,Bing Cosby from Korea,adoptable,2019-09-04T07:52:33+0000,98133,US,WA,2019-09-20,"My name is Bing Crosby from Korea and I am a wonderful 6 month old Male Japanese Spitz. I am 14 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1395. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization"
4252,45857766,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56103,WA311,https://www.petfinder.com/dog/woody-allen-from-korea-45857766/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Poodle,,False,False,,,,Young,Male,Small,,True,False,,False,True,True,True,,Woody Allen from Korea,adoptable,2019-09-04T07:52:32+0000,98133,US,WA,2019-09-20,"My name is Woody Allen from Korea and I am a wonderful 2 year old Male Apricot Poodle. I am 9 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1350. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization"
4253,45857751,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56104,WA311,https://www.petfinder.com/dog/james-cagney-from-korea-45857751/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Cocker Spaniel,,False,False,,,,Young,Male,Medium,,True,False,,False,True,True,True,,James Cagney from Korea,adoptable,2019-09-04T07:38:28+0000,98133,US,WA,2019-09-20,"My name is James Cagney from Korea and I am a wonderful 2 year old Male Cocker Spaniel. I am 24 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1350. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization."
4254,45857750,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56105,WA311,https://www.petfinder.com/dog/jack-lemmon-from-korea-45857750/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Papillon,West Highland White Terrier / Westie,True,False,,,,Young,Male,Small,,True,False,,False,True,True,True,,Jack Lemmon from Korea,adoptable,2019-09-04T07:38:27+0000,98133,US,WA,2019-09-20,"My name is Jack Lemon from Korea and I am a wonderful 1 year old Male Papillion and Westie Mix. I am 16 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1350. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization."
4255,45857728,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56106,WA311,https://www.petfinder.com/dog/lauren-bacall-from-korea-45857728/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Poodle,,False,False,,,,Young,Female,Small,,True,False,,False,True,True,True,,Lauren Bacall from Korea,adoptable,2019-09-04T07:07:28+0000,98133,US,WA,2019-09-20,"My name is Lauren Bacall from Korea and I am a wonderful 2 year old Female Brown Poodle. I am 11 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1350. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization."
4256,45857729,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56107,WA311,https://www.petfinder.com/dog/george-c-scott-from-korea-45857729/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Poodle,Bichon Frise,True,False,,,,Young,Male,Small,,True,False,,False,True,True,True,,George C. Scott from Korea,adoptable,2019-09-04T07:07:28+0000,98133,US,WA,2019-09-20,"My name is George C. Scott from Korea and I am a wonderful 2 year old Male Poodle and Bichon Mix. I am 13 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1350. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization."
4257,45857564,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56108,WA311,https://www.petfinder.com/dog/nicole-kidman-from-korea-45857564/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Shiba Inu,,True,False,,,,Young,Female,Small,,True,False,,False,True,True,True,,Nicole Kidman from Korea,adoptable,2019-09-04T06:51:31+0000,98133,US,WA,2019-09-20,"My name is Nicole Kidman from Korea and I am a wonderful 2 year old Female Shiba Inu Mix. I am 14 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1395. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization."
4258,45857542,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56109,WA311,https://www.petfinder.com/dog/betty-grable-from-korea-45857542/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Japanese Chin,Papillon,True,False,,,,Young,Female,Small,,True,False,,False,True,True,True,,Betty Grable from Korea,adoptable,2019-09-04T06:37:07+0000,98133,US,WA,2019-09-20,"My name is Betty Grable from Korea and I am a wonderful 1 year old Female Papillon and Japanese Chin Mix - Japillon. I am 8 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1295. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization."
4259,45857543,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56110,WA311,https://www.petfinder.com/dog/james-stewart-from-korea-45857543/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Maltese,,False,False,,,,Young,Male,Small,,True,False,,False,True,True,True,,James Stewart from Korea,adoptable,2019-09-04T06:37:07+0000,98133,US,WA,2019-09-20,"My name is James Steward from Korea and I am a wonderful 2 year old Male Maltese. I am only 5 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1395. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization."
4260,45856888,Shoreline,WA,Seattle,South Korea,,,,Washington,,WA,-120.7401,47.7511,-120.7401,47.7511,56112,WA311,https://www.petfinder.com/dog/elizabeth-taylor-from-korea-45856888/wa/shoreline/gingers-death-row-dog-rescue-wa311/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Pomeranian,,False,False,,,,Young,Female,Small,,True,False,,False,True,True,True,,Elizabeth Taylor from Korea,adoptable,2019-09-04T05:51:07+0000,98133,US,WA,2019-09-20,"My name is Elizabeth Taylor from Korea and I am a wonderful 2 year old Female Pomeranian. I am 8 lbs. and so excited to find my new forever home. I am a very happy, affectionate, and friendly dog who was just saved from the Korean slaughter farms. Korea kills 2.5 million dogs a year to be eaten. I am so lucky to get a one-way ticket to Seattle to find my new family. Take me on car rides, walks in the park, and I will become your best friend. I get along well with people of all ages, gentle kids, and other dogs. I need a home with a fenced-in yard and will do best with a loving family that can give me lots of exercise, love, and affection! On all overseas adoption, we highly recommend our pet rescue dog trainer who will come to your home and help train your new pup for only $75. My adoption fee of $1350. will cover my spay/neuter, DA2PP shots, Rabies, Bordetella, Deworm, Heart Worm Test, Grooming, Microchip, Boarding Fees, Health Certificate and airline transport cost from Korea to Seattle. A part of this adoption fee will also help us build our brand new 2 acre sanctuary. We are in need of building a new indoor barn for the dogs. The adoption fee is firm and helps cover medical expenses for our other rescue dogs in need of orthopedic surgery, urgent vet care, dental and teeth extractions, cherry eye removals, and more. Donations are always appreciated to help pay down our vet bills at Greenwood Vet. Ginger's Pet Rescue is a non-profit 501C-3 organization."
