index_x,id,contact_city,contact_state,found,manual,remove,still_there,FoundCity,FoundState,Keep?,foundStateAbb,origin_lon,origin_lat,dest_lon,dest_lat,index_y,org_id,url,type.x,species,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,color_tertiary,age,sex,size,coat,fixed,house_trained,declawed,special_needs,shots_current,env_children,env_dogs,env_cats,name,status,posted,contact_zip,contact_country,stateQ,accessed,description
1916,45939569,Beacon,NY,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-75.789,42.9543,9966,NY695,https://www.petfinder.com/dog/ramiro-velcro-dog-45939569/ny/beacon/national-great-pyrenees-rescue-ny695/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Great Pyrenees,,False,False,White / Cream,Yellow / Tan / Blond / Fawn,,Young,Male,Large,Long,True,True,,False,True,True,True,True,Ramiro - Velcro Dog :),adoptable,2019-09-11T16:03:48+0000,12508,US,CT,2019-09-20,"NYS Registered Rescue # RR102
NGPR dogs are in foster homes throughout the U.S., NOT Beacon, NY. View full listing, fee and online application at - www.nationalpyr.org/rescue-dogs (sorry, no phone submissions, but if you would like more information you can call 877-739-3582 or email us at renpyrgroup@yahoo.com).

Secure VISIBLE fencing is required; invisible fencing WILL NOT contain this breed.

Our goal is to assess every application on its own merits. Key considerations are: 1) the experience of the applicant with large breed dogs 2) children in the household or regularly visiting the household are ready for a large-breed dog who is a guardian by nature (www.nationalpyr.org/know-the-breed) and 3) the sex of other dogs currently residing in the household to avoid same-sex aggression issues. For puppies under six months old, the applicantâs ability to socialize the puppy with older dogs is a priority.

Ramiro is a fun-loving young Great Pyrenees. He is a big love bug who wants nothing more in life than to find his pyrfect home with a family who will take him for walks, play with him and give him unconditional love. Ramiro found his way into rescue as a stray from a shelter in KY. He gets along great with all the other dogsâmale, female, big and small, and the cats, too. Ramiro is a very loveable guy who just wants to be close to is personâhis foster mom refers to him as a Velcro dog :) He is learning to walk on a leash and learning house manners and takes correction very well. He just wants to please you but hasnât quite figured out how to do it. Ramiro would do great with older children only as he is a young, energetic kid who just wants to play! Ramiro is house broken, crate trained, and jumps right in the car for rides. If you would like to learn more about this gorgeous boy, please put in an application today!"
1917,45842916,Westwood,NJ,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-74.4057,40.0583,10788,NJ779,https://www.petfinder.com/dog/snape-45842916/nj/westwood/peace4paws-inc-nj779/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Beagle,Treeing Walker Coonhound,True,False,"Tricolor (Brown, Black, & White)",,,Baby,Male,Medium,,False,False,,False,True,True,True,,Snape,adoptable,2019-09-02T21:48:45+0000,07675,US,CT,2019-09-20,"Baby Snape was dumped in the woods with her litter mates at 6 weeks old. Who does this stuff??? Terrible! These are very lucky puppies. The woods is a very dangerous place for babies without their mother.  So, the first example of their luck started with two EMTs who discovered him and his siblings, have been loving them and will take care of him and all eight of them until they are 12 weeks old. These EMTs truly knew how to care for them!  At 12 weeks they will have had their second vet visit including age appropriate shots/treatment which means they will be safe to travel from KY to NJ arriving September 15.  He will not be housebroken at that time. He and his siblings are sweet, curious, playful and very ready to attach to a loving person or family.  Some specs on their current weight will help determine adult weight, as for now they are small. The weight range for a medium sized adult dog is 26 to 60 pounds.  On 8/22 at 9 weeks old Jeanie was 11 pounds, Snape (male) 15.6 pounds, and Hermione 12.8 pounds.  It will be hard to predict their exact weights when full grown since we do not know either of the parents personally.  But their vet made some breed predictions. The rule for estimating weight is when it comes to medium and larger breeds, take their weight at 14 weeks and double it. Then add half of the original weight. (For instance, if your puppy weighs 25 pounds at 14 weeks, double this to 50 and then add 12.5 for an estimated adult weight of 62.5 pounds).  So, they wonât be small dogs.  Some may be medium, or some large dog. When they arrive at 12 weeks old they will of course be a little bigger than they are now but still little babies in need of love.  If you are looking for an elegant, fun, super good luck beagle/treeing walker coonhound please apply to adopt Snape by visiting our website www.peace4paws.org

Dog Size Guidelines (estimated):
Small: 25 lbs and under (11 kg)
Medium: 26â60 lbs (12 â 27 kg)
Large: 61â100 lbs (28 â 45 kg)
Extra Large: 101 lbs or more (46 kg)"
1918,45842891,Westwood,NJ,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-74.4057,40.0583,10789,NJ779,https://www.petfinder.com/dog/jeannie-45842891/nj/westwood/peace4paws-inc-nj779/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Beagle,Treeing Walker Coonhound,True,False,"Tricolor (Brown, Black, & White)",,,Baby,Female,Medium,,False,False,,False,True,True,True,,Jeannie,adoptable,2019-09-02T21:40:29+0000,07675,US,CT,2019-09-20,"Baby Jeannie was dumped in the woods with her litter mates at 6 weeks old. Who does this stuff??? Terrible! These are very lucky puppies. The woods is a very dangerous place for babies without their mother.  So, the first example of their luck started with two EMTs who discovered her and her siblings, have been loving them and will take care of her and her all eight of them until they are 12 weeks old. These EMTs truly knew how to care for them! At 12 weeks they will have had their second vet visit including age appropriate shots/treatment which means they will be safe to travel from KY to NJ arriving September 15.  She will not be housebroken at that time. She and her siblings are sweet, curious, playful and very ready to attach to a loving person or family.  Some specs on their current weight will help determine adult weight, as for now they are small. The weight range for a medium sized adult dog is 26 to 60 pounds.  On 8/22 at 9 weeks old Jeannie was 11 pounds, Snape (male) 15.6 pounds, and Hermione 12.8 pounds.  It will be hard to predict their exact weights when full grown since we do not know either of the parents personally.  But their vet made some breed predictions. The rule for estimating weight is when it comes to medium and larger breeds, take their weight at 14 weeks and double it. Then add half of the original weight. (For instance, if your puppy weighs 25 pounds at 14 weeks, double this to 50 and then add 12.5 for an estimated adult weight of 62.5 pounds).  So, they wonât be small dogs.  Some may be medium, or some large dog. When they arrive at 12 weeks old they will of course be a little bigger than they are now but still little babies in need of love.  If you are looking for an elegant, fun, super good luck beagle/treeing walker coonhound please apply to adopt Jeannie by visiting our website www.peace4paws.org

Dog Size Guidelines (estimated):
Small: 25 lbs and under (11 kg)
Medium: 26â60 lbs (12 â 27 kg)
Large: 61â100 lbs (28 â 45 kg)
Extra Large: 101 lbs or more (46 kg)"
1919,45842728,Westwood,NJ,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-74.4057,40.0583,10790,NJ779,https://www.petfinder.com/dog/hermione-45842728/nj/westwood/peace4paws-inc-nj779/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Beagle,Treeing Walker Coonhound,True,False,"Tricolor (Brown, Black, & White)",,,Baby,Female,Medium,,False,False,,False,True,True,True,,Hermione,adoptable,2019-09-02T21:27:49+0000,07675,US,CT,2019-09-20,"Baby Hermione was dumped in the woods with her litter mates at 6 weeks old. Who does this stuff??? Terrible!  These are very lucky puppies. The woods is a very dangerous place for babies without their mother.  So, the first example of their luck started with two EMTs who discovered her and her siblings, have been loving them and will take care of her and her all eight of them until they are 12 weeks old. These EMTs truly knew how to care for them!  At 12 weeks they will have had their second vet visit including age appropriate shots/treatment which means they will be safe to travel from KY to NJ, arriving September 15.  She will not be housebroken at that time. She and her siblings are sweet, curious, playful and very ready to attach to a loving person or family. Some specs on their current weight will help determine adult weight, as for now they are small. The weight range for a medium sized adult dog is 26 to 60 pounds.  On 8/22 at 9 weeks old Jeanie was 11 pounds, Snape (male) 15.6 pounds, and Hermione 12.8 pounds.  It will be hard to predict their exact weights when full grown since we do not know either of the parents personally.  But their vet made some breed predictions. The rule for estimating weight is when it comes to medium and larger breeds, take their weight at 14 weeks and double it. Then add half of the original weight. (For instance, if your puppy weighs 25 pounds at 14 weeks, double this to 50 and then add 12.5 for an estimated adult weight of 62.5 pounds). They wonât be small dogs; some may be medium, or some large dogs. When they arrive at 12 weeks old they will of course be a little bigger than they are now but still little babies in need of love.  If you are looking for an elegant, fun, super good luck beagle/treeing walker coonhound please apply to adopt Hermione by visiting our website www.peace4paws.org

Dog Size Guidelines (estimated):
Small: 25 lbs and under (11 kg)
Medium: 26â60 lbs (12 â 27 kg)
Large: 61â100 lbs (28 â 45 kg)
Extra Large: 101 lbs or more (46 kg)"
1920,45979050,Coatesville,PA,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-77.1945,41.2033,15494,PA173,https://www.petfinder.com/dog/stormy-45979050/pa/coatesville/lamancha-animal-rescue-pa173/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,Terrier,,True,False,,,,Young,Female,Medium,,True,True,,False,True,True,True,,Stormy,adoptable,2019-09-19T04:45:19+0000,19320,US,DC,2019-09-20,"Stormy is 8 months old, gentle, very socialized, great with children and other dogs, likes to spend time with you and play with toys. Good choice for a family with children.  Stormy came from a shelter in KY.

UTD vaccinations, chipped, spayed/neutered, wormed.


Please email rescue@lamanchaanimalrescue.org for an application

***BREED/AGE INFO:  We can only go by what breed/age appears on the dog's paperwork and our \""best\"" guess.  We cannot make guarantees that the breeds/ages are correct.***"
1921,45979075,Coatesville,PA,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-77.1945,41.2033,15495,PA173,https://www.petfinder.com/dog/nala-45979075/pa/coatesville/lamancha-animal-rescue-pa173/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,Terrier,Shepherd,True,False,,,,Young,Female,Medium,,True,True,,False,True,True,True,,Nala,adoptable,2019-09-19T04:44:10+0000,19320,US,DC,2019-09-20,"Nala is 7 months old, gentle, very socialized, great with children and other dogs, likes to spend time with you and play with toys. Good choice for a family with children.  Nala came from a shelter in KY.

UTD vaccinations, chipped, spayed/neutered, wormed.


Please email rescue@lamanchaanimalrescue.org for an application

***BREED/AGE INFO:  We can only go by what breed/age appears on the dog's paperwork and our \""best\"" guess.  We cannot make guarantees that the breeds/ages are correct.***"
1922,45740138,Coatesville,PA,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-77.1945,41.2033,16123,PA173,https://www.petfinder.com/dog/baby-girl-45740138/pa/coatesville/lamancha-animal-rescue-pa173/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,Labrador Retriever,,True,False,,,,Adult,Female,Medium,,True,True,,False,True,True,True,,Baby Girl,adoptable,2019-09-12T19:48:31+0000,19320,US,DC,2019-09-20,"Baby Girl is 7 years old, gentle, very socialized, great with children and other dogs, likes to spend time with you and play with toys. Good choice for a family with children.  Baby Girl came from a rescue partner in KY. 

UTD vaccinations, chipped, spayed/neutered, wormed.


Please email rescue@lamanchaanimalrescue.org for an application

***BREED INFO:  We can only go by what breed appears on the dog's paperwork and our \""best\"" guess.  We cannot make guarantees that the breeds are correct.***"
1923,45740529,Coatesville,PA,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-77.1945,41.2033,17050,PA173,https://www.petfinder.com/dog/mack-45740529/pa/coatesville/lamancha-animal-rescue-pa173/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,Labrador Retriever,,True,False,,,,Adult,Male,Medium,,True,True,,False,True,True,True,,Mack,adoptable,2019-08-28T17:24:24+0000,19320,US,DC,2019-09-20,"Mack is 5 years old, gentle, very socialized, great with children and other dogs, likes to spend time with you and play with toys. Good choice for a family with children.  Mack came from a shelter in KY. 

UTD vaccinations, chipped, spayed/neutered, wormed.


Please email rescue@lamanchaanimalrescue.org for an application

***BREED INFO:  We can only go by what breed appears on the dog's paperwork and our \""best\"" guess.  We cannot make guarantees that the breeds are correct.***"
1924,44769704,New Castle,DE,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-75.5277,38.9108,18555,DE30,https://www.petfinder.com/dog/velvet-44769704/de/new-castle/lnf-dog-rescue-de30/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,Husky,,False,False,,,,Young,Female,Medium,,True,True,,False,True,,True,True,Velvet,adoptable,2019-05-23T06:13:39+0000,19720,US,DC,2019-09-20,"You can fill out an adoption application online on our official website.Velvet's Meet your Match designation is:
Wallflower - Shy yet charming canine searching for patient owner with a relaxed lifestyle. Looking for gentle guidance to help me come out of my shell. Treat me sweet and kind and I'll blossom. (Internally motivated)
If you love Huskies but think maybe a smaller one would best - Velvet is the girl for you. She's about 1 year old & very petite at only 35 lbs. She came to us from KY where she had been picked up wandering all alone for some time.
We named her Velvet because coats feel like velvet. She is so pretty, so delicate, so very ladylike, she's just wonderful. 'V' is very gentle & laid back. V is an alpha female so she can only be adopted with a submissive female or a male. She does seem aloof from some dogs. She must get to \""know\"" them on her terms. She is being fostered with about 8 dogs & I think that is just too overwhelming for her. Yet, we have puppy Erica & she plays with her endlessly. Once she's comfortable with the other dogs - she's fine. She has had basic training, has perfect manners & walks very well on a leash. If she sounds like the little girl you would like to bring into your life, read our adoption requirements & if you can meet or exceed them you can apply online here at our website.
We accept or credit cards & PayPal for the adoption fee
~ All LnF pups/dogs have been temperament tested & live in a foster home. ~ All pups and dogs have been housebroken (puppies are paper trained) & crate-trained and have had basic training ~ All pups/dogs have been Microchipped ~ Tested for Heartworm, Ehrlichia & Lyme ~ Each dog is on Heartworm Medication & Flea/Tick year-round while in our care ~ Up to date with Rabies ~ Distemper, Parvo & Leptospirosis vaccines ~ de-wormed.
Our adoption fee includes (30) days of FREE pet insurance with an option to purchase -- but it's your choice. We strive to provide the BEST medical care available so that YOU are assured all our pups/dogs are healthy, up-to-date on all necessary shots, spayed or neutered by our rescue."
1925,39344436,Richmond,VA,KY,Kentucky,1.0,,,Kentucky,,KY,-84.27,37.8393,-78.6569,37.4316,19608,VA129,https://www.petfinder.com/dog/zoe-39344436/va/richmond/animal-adoption-and-rescue-foundation-va129/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,Mixed Breed,,True,False,,,,Young,Female,Medium,,True,True,,False,True,True,,,Zoe,adoptable,2017-09-10T04:29:51+0000,23227,US,DC,2019-09-20,"AARF only adopts in Richmond, Virginia and the surrounding area. 

My name is Zoe and here is my Curriculum Vitae for consideration by my foster family.

Age: 1 1/2

Background: I was a scrawny newborn puppy and brought to the pound with my mother and left there. I was kind of sickly with mange. The day AARF came to pick me up, my former owners said they wanted me back. At 5 weeks, AARF won and my foster family took me in. With careful monitoring by AARF and the vet, I am in excellent health.

Education: I taught my foster family many things. I loved everyone and everything to the point I became an obnoxious brat. I passed puppy socialization at 2 Speak Dog. My fosters didn't understand what play was-l am spirited and fast and boxy but it's different from fighting. I need to be monitored around other dogs but I am much calmer as Iâve grown older. My best friend is a Great Dane named Stella. Some timid dogs may call me a pest but they don't understand. Cats may not understand me either.

Passions: I love, love, love toys and peanut butter. I can only handle indestructible Kong type toys. I also love my crate. lt is my safe haven and when l get too rambunctious. My foster tells me to go to the crate. lt is a special place for me to deep breathe and relax. I am content there.

Outdoors: I love walks, runs, the car, and fresh air but l am not an outdoor dog. I only want to be outside when you are with me. I am completely housebroken and love to travel. ln fact, l just came back from a driving trip to KY. lt was fun and I had no problems. I am not allowed to go off leash. When I am on a leash, it is with a gentle leader. I have been conditioned to not object to wearing it but it itches my muzzle and I slither like a snake. Without it, I pull like a workhorse. I think I am helping like pulling a wagon for the grandchildren.
References: Furnished upon request.


For more information, contact  aarfva@hotmail.com ."
1926,44450577,Brazil,IN,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-86.1349,40.2672,31601,IN501,https://www.petfinder.com/dog/misty-44450577/in/brazil/lucky-pups-rescue-inc-in501/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Terrier,,True,False,Brindle,,,Adult,Female,Small,,True,False,,False,True,,,,Misty,adoptable,2019-04-12T22:20:42+0000,47834,US,IN,2019-09-20,Misty came to us from a high kill shelter in KY. She was very afraid and has did remarkable since being here at Lucky Pups! Most. She is spayed and UTD  on all her vaccines.  Mistyâs adopt fee is $150. Pls email or text us at 317-443-2918 email us for an application.
1927,45951751,Anoka,MN,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-94.6859,46.7296,37113,MN312,https://www.petfinder.com/dog/holly-i1945-45951751/mn/anoka/faerieland-rescue-mn312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,German Shepherd Dog,Schipperke,True,False,Black,,,Adult,Female,Medium,Medium,True,True,,False,True,True,True,,Holly-I1945,adoptable,2019-09-12T17:27:05+0000,55303,US,MN,2019-09-20,"Holly is a German Shepherd x Schipperke mix that came to rescue from KY.  Her DOB is 4.8.13.  Her adoption fee is $200.00.  She is completely vetted including a microchip and spay.

She is sweet, gets along with all dogs, people of all ages and unsure about cats.  She loves car rides, being near her human if you are doing something like watching tv.  She enjoys going to the lake with her foster mom.  She will do some counter surfing if there is something that smells good on the counters.d

We do not allow our dogs to live outside, be tied or tethered.  A good home would be with someone home to keep her company.  If you are interested in applying for this beautiful girl, go to our home page and complete an application under services.  www.faerielandrescue.org"
1928,44077022,Anoka,MN,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-94.6859,46.7296,37766,MN312,https://www.petfinder.com/dog/loki-i1912-44077022/mn/anoka/faerieland-rescue-mn312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,German Shepherd Dog,,False,False,Black,,,Adult,Male,Medium,Medium,True,True,,False,True,True,,False,Loki-I1912,adoptable,2019-02-22T19:21:47+0000,55303,US,MN,2019-09-20,"March 31, 2019 Loki arrives in MN.  He is a big, strong, powerful German Shepherd who will need obedience training and a fenced 6' yard.  He is very sweet but needs to be a home either alone or with a mild mannered female dog.

Loki comes to rescue as a stray from KY.  He was saved from a High Kill Shelter where he was turned in.  His DOB 08.10.17. He is neutered, vaccinated and has a microchip.  He is a sweet dog and solid black in color.

Loki should be placed in a home with older children around 12 years or older.  He is very high energy so needs an active home.  He is a young, energetic dog that needs someone to love him and show him the ropes. Loki needs obedience training.

His adoption fee is $350.00.  We do not allow our dogs to be tied, tethered or chained. We require they live indoors and not be confined in a yard that has an Electonic underground fence system.  to apply for him, www.faerielandrescue.org under serices on the home page."
1929,44076961,Anoka,MN,KY,Kentucky,,,,Kentucky,,KY,-84.27,37.8393,-94.6859,46.7296,37767,MN312,https://www.petfinder.com/dog/max-sr-i1911-44076961/mn/anoka/faerieland-rescue-mn312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,German Shepherd Dog,,False,False,Black,Yellow / Tan / Blond / Fawn,,Senior,Male,Large,Medium,True,True,,False,True,False,True,,Max Sr-I1911,adoptable,2019-02-22T19:10:57+0000,55303,US,MN,2019-09-20,"Max Sr, March 30, 2019 update.  He has attended a workshop for German Shepherds. Max Sr was calm, relaxed and did all that was asked of him. He does not act out towards other dogs and allowed everyone to pet him. He was totally calm and relaxed around 20 other German Shepherds.  He would make an awesome therapy dog or Emotional Support Animal.  He can be an only dog or be matched with a mild mannered female.

Max Sr  was an owner surrender for chasing cattle on the farm property that he lived adjacent to.  The neighbor threated to shoot him if not rehomed.  He is very smart and obedient. He was trained in GERMAN.  If you know German commands, he would be a great dog for you.  His DOB is 1.25.09.  He is vaccinated, neutered and has a microchip.  He was transported from KY to MN and every person that met him said how gentle he was.

He is a big boy at about 75 # but is very thin.  He easily could weigh in around 96#.   He is friendly and seems to get along with most other dogs.  We do not recommend very small children like toddlers because of his size.  He has no medical issues that we are aware of.  He needs obedience training.

His adoption fee is $200.00. We do not allow our dogs to lie outside or be tied, tethered or chained.  If you are interested in applying go to www.faerielandrescue.org under services on the home page."
1931,35205907,Chapmansboro,TN,L.,California,,,,California,,CA,-119.4179,36.7783,-86.5804,35.5175,53477,TN321,https://www.petfinder.com/dog/paddywak-in-southern-ca-35205907/tn/chapmansboro/yorkshire-terrier-national-rescue-inc-tn321/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Yorkshire Terrier,,False,False,,,,Senior,Male,Small,,True,False,,False,True,,,,PADDYWAK in Southern CA,adoptable,2016-05-25T14:35:49+0000,37035,US,TN,2019-09-20,"Paddywak came to us from a high kill shelter in L.A.  He seemed so very small and compliant, not especially reactive for an 11 year old boy.  He had never been nuetered and his breath could knock you over from bad teeth long uncared for.  My thought was perhaps he couldn't see well and was deaf because of lack of response.  He sat without complaint in my lap for the 45 minute trip home.  When he was placed in the home among the greeting family of yorkies he seemed ready to do his job which seemed to be mounting any willing volunteers.  There were none and he was quickly rebuffed and soon avoided.  Paddywak had to learn a new way of life.  From his reaction to things this little boy had never been talked, loved or played with by a human and apparently was only bred to reproduce.  Housetraining was a puzzle to him and affection quite foreign.
Today this little boy is a new \""person\"".  He has had all his shots, neutered and fresh breath.  His teeth cleaning really meant removing rotted teeth that didn't even bleed.....there was only infection left in the gums.  He is healing, happy and attached at the lap.  Sit down and he becomes part of you, move to the next room and he is by your feet.  Bedtime is the best time because then he is snuggled up next to you in bed.  Life has never been so good !  He is cautious with strangers but always gentle.  When the others bark at imagined bad mailmen and other dangers Paddywak joins in but nothing comes out.  Wherever he lived before they made sure he didn't complain so they had him debarked. Little guy, big love now.  He is ready for his best home ever ! Adoption donation $250 includes microchip. Adoption applications can be submitted at www.ytnr.com  You must be willing to go to Paddywak's foster home in California to adopt him."
1932,27045865,Greenwood,CA,LA,Louisiana,,,,Louisiana,,LA,-91.9623,30.9843,-119.4179,36.7783,1679,CA2105,https://www.petfinder.com/dog/luna-27045865/ca/greenwood/hartsong-underdog-railroad-ca2105/?referrer_id=9825d0c8-29d4-4feb-9841-e9bfcd37fd1b,Dog,Dog,German Shepherd Dog,,False,False,"Tricolor (Brown, Black, & White)",,,Adult,Female,Large,Medium,True,True,,False,True,,False,False,Luna,adoptable,2013-08-22T13:09:46+0000,95635,US,89423,2019-09-20,"Luna needs to go to a home with no cats and no other dogs...even though she was super
sweet with Daisy who would visit, so perhaps a home with a young female dog would
work. Â She is about 6 and just wants to be loved, and petted. With enough room to run she exercises herself. Luna came from a shelter in LA and was saved from death row. Â She has been at HartSong for a year living with the founders who have worked on her rehabilitation and feel she is ready for her forever home.
"
1933,46041199,Glocester,RI,LA,,1.0,,,Louisiana,,LA,-91.9623,30.9843,-71.5065,41.5801,8590,RI96,https://www.petfinder.com/dog/wicket-46041199/ri/glocester/little-rhody-rescue-ri96/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dog,Labrador Retriever,Golden Retriever,True,False,Black,White / Cream,,Young,Male,Large,Short,True,False,,False,True,True,True,,Wicket,adoptable,2019-09-20T14:59:42+0000,02814,US,CT,2019-09-20,"** Coming to Rhode Island and will be at the PetSmart- Warwick adoption event on  Saturday September 28th!! 
1276 Bald Hill Rd  (RTE 2)  Warwick RI ** 11 am to 3 pm  In order to be pre-approved, please send in an application. 
http://littlerhodyrescue.com/adoption-application/ 
*Filling an application does not guarantee you as the adopter. All applicant's references will be called. PLEASE call your veterinarian and references consent to speaking with us ! 
We cannot process your application otherwise. Failure will put your application in 'Limbo\""  
We process applications as they arrive. The first approved applicant will be called and the pup taken off of Petfinder. We do not have the man/ woman power to all all other applicants to advise them. 
IF there s another dog that you are interested in as well, please list at the top of the application and we will enter your application for that pup if the first choice has been adopted. 

THANK YOU !!! You are giving a first rate dog a second chance....By adopting! 
 

~~~~~
This is my pal Wicket- He is actually the end result of a really hot date between a  Golden/ Lab (mom ) and a Lab Border collie (dad) ! 


His brothers and sisters were all adopted out a few months ago, but due to a physiological issue (dual crypt- orchid)  we could not neuter him right away. 
So now all is in order and he is ready to go home!!!! 

He is a VERY TYPCAL puppy! High energy , goofy, silly, all feet, run and run until he's done then big old sap- time for a nap! 

Loves cookies and toys and loves to roughhouse with all the other dogs...  He is great with kids, but goofy and a bit big 50 pounds now.... at 6 months he will likely gain 15-20 more.... He might be a bit rambunctious and big for LITTLE lIttle kids.....  
He has been in a foster home- working on the house training and manners ...... working hard... doing ok in his crate but LOVES dogs and playing and the beach! 


~~~~~
****
Our adoption fees are $550. This fee includes the transportation of the pet from one of the organizations that we work with in LA or TN. Before joining us in RI all dogs are: spayed/neutered, microchipped, up to date on age-appropriate vaccines, and on de-wormers, flea/tick and heartworm prevention. In addition, all adults (6 months +) are heartworm tested and MUST be negative for both heartworm and microfilaria before transport. 

In addition to the above, all dogs must have a Certificate of Veterinary Inspection and be deemed healthy per USDA law in order to travel. Once they have been certified they are then transported via USDA transport services only, which is required by law. 
 We  sometimes don't understand how bad the situation is for these pups and dogs in southern states.  Many people in the south don't spay or neuter their pets as we do here. Subsequently, there are thousands of beautiful , worthy pups and dogs, kittens and cats  that are dumped, shot, abandoned, brought into shelters, neglected, abused and abandoned.  We step in , tend to their veterinary needs. As you can see above, we never fail to properly spay and neuter. Everything is done with the  caring , capable hands of our veterinarians to get them healthy and ready to place them for adoption. That's when we put the demand for family- friendly pets with the supply ..... 
Give a first rate dog a second chance!!!! ADOPT! 


Keep in mind that we also offer a two week return policy for the return of a healthy dog that includes a full refund. We want to make sure that the adoption is a perfect fit for both you and the dog.

If you would like more information about adopting please select \""More About Little Rhody Rescue\"" where you will also find our online application if you'd like to proceed with the adoption process. Thank you!"
